2535939775,2019-9-9 9:50,192.168.3.100,184.50.92.209,49256
2535939776,2019-9-9 9:50,192.168.21.154,3.83.70.214,55915
2535939888,2019-9-9 9:50,192.168.21.129,3.216.87.183,52930
2535939039,2019-9-9 9:50,192.168.29.73,184.25.56.60,49651
2535939182,2019-9-9 9:50,192.168.7.2,184.50.92.209,53334
2535939207,2019-9-9 9:50,192.168.21.129,3.83.70.214,52903
2535939341,2019-9-9 9:50,192.168.23.158,184.50.92.209,59304
2535939347,2019-9-9 9:50,192.168.20.73,23.49.15.186,53886
2535939407,2019-9-9 9:50,192.168.21.129,3.216.87.183,52930
2535938484,2019-9-9 9:49,192.168.28.91,184.50.92.209,58440
2535938501,2019-9-9 9:49,192.168.2.136,184.50.92.209,58084
2535938678,2019-9-9 9:49,192.168.2.122,184.50.92.209,50915
2535938685,2019-9-9 9:49,192.168.22.224,104.93.0.175,50675
2535938951,2019-9-9 9:49,192.168.28.6,104.93.0.175,58813
2535938976,2019-9-9 9:49,192.168.21.129,52.44.239.77,52825
2535938996,2019-9-9 9:49,192.168.2.97,184.50.92.209,50623
2535939017,2019-9-9 9:49,192.168.21.129,3.216.87.183,52930
2535937457,2019-9-9 9:49,192.168.28.91,184.50.92.209,58440
2535937738,2019-9-9 9:49,192.168.2.41,184.50.92.209,62220
2535937954,2019-9-9 9:49,192.168.35.28,23.59.4.100,50521
2535937977,2019-9-9 9:49,192.168.2.44,184.50.92.209,54898
2535938210,2019-9-9 9:49,192.168.21.154,3.216.87.183,55912
2535938440,2019-9-9 9:49,192.168.21.129,3.216.87.183,52930
2535936993,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535937196,2019-9-9 9:49,192.168.20.228,23.45.157.13,50691
2535937266,2019-9-9 9:49,192.168.4.55,27.102.102.242,60706
2535937348,2019-9-9 9:49,192.168.20.73,23.49.15.186,53886
2535937362,2019-9-9 9:49,192.168.21.154,52.44.239.77,55916
2535936410,2019-9-9 9:49,192.168.2.136,184.50.92.209,58084
2535936574,2019-9-9 9:49,192.168.2.122,184.50.92.209,50915
2535936592,2019-9-9 9:49,192.168.29.159,23.45.157.13,49993
2535935917,2019-9-9 9:49,192.168.5.165,184.50.92.209,54703
2535935964,2019-9-9 9:49,192.168.2.44,184.50.92.209,54898
2535936122,2019-9-9 9:49,192.168.21.154,3.83.70.214,55915
2535936125,2019-9-9 9:49,192.168.3.100,184.50.92.209,49256
2535935289,2019-9-9 9:49,192.168.29.73,184.25.56.60,49651
2535935602,2019-9-9 9:49,192.168.21.154,52.44.239.77,55910
2535935742,2019-9-9 9:49,192.168.21.154,52.44.239.77,55916
2535934914,2019-9-9 9:49,192.168.4.37,184.50.92.209,56965
2535934972,2019-9-9 9:49,192.168.7.2,184.50.92.209,53331
2535935090,2019-9-9 9:49,192.168.20.218,3.83.70.214,62893
2535935162,2019-9-9 9:49,192.168.23.158,184.50.92.209,59298
2535935182,2019-9-9 9:49,192.168.28.6,104.93.0.175,58813
2535935225,2019-9-9 9:49,192.168.20.218,3.83.70.214,62894
2535935247,2019-9-9 9:49,192.168.2.97,184.50.92.209,50623
2535934449,2019-9-9 9:49,192.168.2.41,184.50.92.209,62220
2535934465,2019-9-9 9:49,192.168.22.224,104.93.0.175,50668
2535934513,2019-9-9 9:49,192.168.5.165,184.50.92.209,54703
2535934523,2019-9-9 9:49,192.168.21.129,3.83.70.214,52903
2535934557,2019-9-9 9:49,192.168.35.28,23.59.4.100,50521
2535934680,2019-9-9 9:49,192.168.3.100,184.50.92.209,49256
2535934681,2019-9-9 9:49,192.168.21.154,3.83.70.214,55915
2535934742,2019-9-9 9:49,192.168.21.154,3.216.87.183,55912
2535934127,2019-9-9 9:49,192.168.20.228,23.45.157.13,50691
2535934209,2019-9-9 9:49,192.168.4.55,27.102.102.242,60706
2535933589,2019-9-9 9:49,192.168.29.159,23.45.157.13,49993
2535933790,2019-9-9 9:49,192.168.28.6,104.93.0.175,58813
2535933826,2019-9-9 9:49,192.168.29.73,184.25.56.60,49651
2535933827,2019-9-9 9:49,192.168.2.97,184.50.92.209,50623
2535933836,2019-9-9 9:49,192.168.28.91,184.50.92.209,58439
2535933038,2019-9-9 9:49,192.168.2.41,184.50.92.209,62220
2535933041,2019-9-9 9:49,192.168.4.37,184.50.92.209,56965
2535933054,2019-9-9 9:49,192.168.2.122,184.50.92.209,50912
2535933157,2019-9-9 9:49,192.168.35.28,23.59.4.100,50521
2535933370,2019-9-9 9:49,192.168.21.154,3.216.87.183,55912
2535932268,2019-9-9 9:49,192.168.21.129,3.83.70.214,52903
2535932327,2019-9-9 9:49,192.168.2.44,184.50.92.209,54894
2535932338,2019-9-9 9:49,192.168.20.228,23.45.157.13,50691
2535932408,2019-9-9 9:49,192.168.21.154,52.44.239.77,55910
2535932436,2019-9-9 9:49,192.168.4.55,27.102.102.242,60706
2535931731,2019-9-9 9:49,192.168.21.154,52.44.239.77,55900
2535931745,2019-9-9 9:49,192.168.4.37,184.50.92.209,56965
2535931791,2019-9-9 9:49,192.168.29.159,23.45.157.13,49993
2535931822,2019-9-9 9:49,192.168.7.2,184.50.92.209,53331
2535931834,2019-9-9 9:49,192.168.2.136,184.50.92.209,58082
2535931944,2019-9-9 9:49,192.168.20.218,3.83.70.214,62893
2535932005,2019-9-9 9:49,192.168.23.158,184.50.92.209,59298
2535932056,2019-9-9 9:49,192.168.20.218,3.83.70.214,62894
2535931154,2019-9-9 9:49,192.168.4.37,184.50.92.209,56965
2535931175,2019-9-9 9:49,192.168.22.224,104.93.0.175,50668
2535931239,2019-9-9 9:49,192.168.21.129,3.83.70.214,52903
2535930819,2019-9-9 9:49,192.168.21.129,3.83.70.214,52903
2535930831,2019-9-9 9:49,192.168.5.165,184.50.92.209,54697
2535930901,2019-9-9 9:49,192.168.21.129,52.44.239.77,52812
2535930932,2019-9-9 9:49,192.168.21.154,52.44.239.77,55910
2535930287,2019-9-9 9:49,192.168.3.100,184.50.92.209,49249
2535930404,2019-9-9 9:49,192.168.21.129,3.83.70.214,52903
2535930438,2019-9-9 9:49,192.168.7.2,184.50.92.209,53331
2535930582,2019-9-9 9:49,192.168.20.218,3.83.70.214,62893
2535930617,2019-9-9 9:49,192.168.23.158,184.50.92.209,59298
2535930662,2019-9-9 9:49,192.168.20.218,3.83.70.214,62894
2535929896,2019-9-9 9:49,192.168.22.224,104.93.0.175,50668
2535929901,2019-9-9 9:49,192.168.2.122,184.50.92.209,50912
2535929946,2019-9-9 9:49,192.168.21.129,3.83.70.214,52903
2535930158,2019-9-9 9:49,192.168.28.6,104.93.0.175,58793
2535930183,2019-9-9 9:49,192.168.2.97,184.50.92.209,50619
2535929477,2019-9-9 9:49,192.168.2.41,184.50.92.209,62214
2535929542,2019-9-9 9:49,192.168.21.129,3.83.70.214,52903
2535929623,2019-9-9 9:49,192.168.2.44,184.50.92.209,54894
2535929785,2019-9-9 9:49,192.168.21.154,3.216.87.183,55899
2535929808,2019-9-9 9:49,192.168.28.91,184.50.92.209,58439
2535928890,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535928976,2019-9-9 9:49,192.168.21.154,52.44.239.77,55900
2535929025,2019-9-9 9:49,192.168.21.129,3.83.70.214,52903
2535929070,2019-9-9 9:49,192.168.2.136,184.50.92.209,58082
2535929269,2019-9-9 9:49,192.168.29.159,23.45.157.13,49983
2535928532,2019-9-9 9:49,192.168.20.17,23.45.157.13,55635
2535928614,2019-9-9 9:49,192.168.2.122,184.50.92.209,50912
2535928773,2019-9-9 9:49,192.168.21.154,52.44.239.77,55896
2535928232,2019-9-9 9:49,192.168.5.165,184.50.92.209,54697
2535928260,2019-9-9 9:49,192.168.29.28,23.45.157.13,3818
2535928290,2019-9-9 9:49,192.168.2.44,184.50.92.209,54894
2535928429,2019-9-9 9:49,192.168.23.194,23.53.252.241,50807
2535927347,2019-9-9 9:49,192.168.3.100,184.50.92.209,49249
2535927407,2019-9-9 9:49,192.168.21.154,52.44.239.77,55900
2535927481,2019-9-9 9:49,192.168.2.136,184.50.92.209,58082
2535927990,2019-9-9 9:49,192.168.28.91,184.50.92.209,58439
2535926952,2019-9-9 9:49,192.168.4.37,184.50.92.209,56963
2535927024,2019-9-9 9:49,192.168.7.2,184.50.92.209,53324
2535927085,2019-9-9 9:49,192.168.35.28,23.59.4.100,50520
2535927212,2019-9-9 9:49,192.168.23.158,184.50.92.209,59296
2535927233,2019-9-9 9:49,192.168.28.6,104.93.0.175,58793
2535927287,2019-9-9 9:49,192.168.2.97,184.50.92.209,50619
2535926169,2019-9-9 9:49,192.168.2.41,184.50.92.209,62214
2535926189,2019-9-9 9:49,192.168.22.224,104.93.0.175,50665
2535926455,2019-9-9 9:49,192.168.5.165,184.50.92.209,54697
2535926727,2019-9-9 9:49,192.168.21.154,3.216.87.183,55899
2535926782,2019-9-9 9:49,192.168.28.91,184.50.92.209,58439
2535925747,2019-9-9 9:49,192.168.3.100,184.50.92.209,49249
2535925969,2019-9-9 9:49,192.168.29.159,23.45.157.13,49983
2535926059,2019-9-9 9:49,192.168.28.91,184.50.92.209,58439
2535925206,2019-9-9 9:49,192.168.20.17,23.45.157.13,55635
2535925421,2019-9-9 9:49,192.168.0.22,23.49.15.186,4862
2535925573,2019-9-9 9:49,192.168.21.154,52.44.239.77,55896
2535925622,2019-9-9 9:49,192.168.28.6,104.93.0.175,58793
2535925659,2019-9-9 9:49,192.168.2.97,184.50.92.209,50619
2535924838,2019-9-9 9:49,192.168.2.41,184.50.92.209,62214
2535924841,2019-9-9 9:49,192.168.4.37,184.50.92.209,56963
2535924849,2019-9-9 9:49,192.168.2.122,184.50.92.209,50909
2535924866,2019-9-9 9:49,192.168.21.129,52.44.239.77,52799
2535924916,2019-9-9 9:49,192.168.29.28,23.45.157.13,3818
2535925015,2019-9-9 9:49,192.168.21.154,3.216.87.183,55894
2535925078,2019-9-9 9:49,192.168.23.194,23.53.252.241,50807
2535925122,2019-9-9 9:49,192.168.21.154,3.216.87.183,55899
2535924350,2019-9-9 9:49,192.168.21.154,52.44.239.77,55891
2535924537,2019-9-9 9:49,192.168.2.44,184.50.92.209,54891
2535924625,2019-9-9 9:49,192.168.20.218,3.216.87.183,62889
2535924645,2019-9-9 9:49,192.168.29.159,23.45.157.13,49983
2535924707,2019-9-9 9:49,192.168.20.218,3.216.87.183,62890
2535924723,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535923809,2019-9-9 9:49,192.168.20.17,23.45.157.13,55635
2535923890,2019-9-9 9:49,192.168.4.37,184.50.92.209,56963
2535923964,2019-9-9 9:49,192.168.7.2,184.50.92.209,53324
2535923993,2019-9-9 9:49,192.168.2.136,184.50.92.209,58079
2535924024,2019-9-9 9:49,192.168.35.28,23.59.4.100,50520
2535924134,2019-9-9 9:49,192.168.4.55,27.102.102.242,60323
2535924192,2019-9-9 9:49,192.168.21.154,52.44.239.77,55896
2535924235,2019-9-9 9:49,192.168.23.158,184.50.92.209,59296
2535923471,2019-9-9 9:49,192.168.4.37,184.50.92.209,56963
2535923489,2019-9-9 9:49,192.168.22.224,104.93.0.175,50665
2535923578,2019-9-9 9:49,192.168.29.28,23.45.157.13,3818
2535923710,2019-9-9 9:49,192.168.23.194,23.53.252.241,50807
2535923020,2019-9-9 9:49,192.168.5.165,184.50.92.209,54694
2535923317,2019-9-9 9:49,192.168.28.91,184.50.92.209,58438
2535922185,2019-9-9 9:49,192.168.3.100,184.50.92.209,49245
2535922282,2019-9-9 9:49,192.168.7.2,184.50.92.209,53324
2535922291,2019-9-9 9:49,192.168.0.22,23.49.15.186,4862
2535922322,2019-9-9 9:49,192.168.35.28,23.59.4.100,50520
2535922419,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535922468,2019-9-9 9:49,192.168.23.158,184.50.92.209,59296
2535921841,2019-9-9 9:49,192.168.22.224,104.93.0.175,50665
2535921848,2019-9-9 9:49,192.168.2.122,184.50.92.209,50909
2535921920,2019-9-9 9:49,192.168.21.129,52.44.239.77,52825
2535922021,2019-9-9 9:49,192.168.21.154,3.216.87.183,55894
2535922086,2019-9-9 9:49,192.168.28.6,104.93.0.175,58767
2535922090,2019-9-9 9:49,192.168.2.97,184.50.92.209,50615
2535921060,2019-9-9 9:49,192.168.21.154,52.44.239.77,55891
2535921119,2019-9-9 9:49,192.168.2.41,184.50.92.209,62206
2535921122,2019-9-9 9:49,192.168.21.154,3.216.87.183,55888
2535921245,2019-9-9 9:49,192.168.2.44,184.50.92.209,54891
2535921328,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535921517,2019-9-9 9:49,192.168.20.218,3.216.87.183,62889
2535921692,2019-9-9 9:49,192.168.20.218,3.216.87.183,62890
2535920865,2019-9-9 9:49,192.168.2.136,184.50.92.209,58079
2535920881,2019-9-9 9:49,192.168.0.22,23.49.15.186,4862
2535920907,2019-9-9 9:49,192.168.4.55,27.102.102.242,60323
2535920922,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535920355,2019-9-9 9:49,192.168.2.122,184.50.92.209,50909
2535920473,2019-9-9 9:49,192.168.29.28,23.45.157.13,3816
2535920486,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535920572,2019-9-9 9:49,192.168.21.154,3.216.87.183,55894
2535919571,2019-9-9 9:49,192.168.21.154,52.44.239.77,55891
2535919663,2019-9-9 9:49,192.168.5.165,184.50.92.209,54694
2535919745,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535919809,2019-9-9 9:49,192.168.2.44,184.50.92.209,54891
2535920032,2019-9-9 9:49,192.168.20.218,3.216.87.183,62889
2535920145,2019-9-9 9:49,192.168.20.218,3.216.87.183,62890
2535919192,2019-9-9 9:49,192.168.3.100,184.50.92.209,49245
2535919316,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535919333,2019-9-9 9:49,192.168.2.136,184.50.92.209,58079
2535919367,2019-9-9 9:49,192.168.4.55,27.102.102.242,60323
2535919413,2019-9-9 9:49,192.168.28.150,27.102.107.137,59470
2535918751,2019-9-9 9:49,192.168.4.37,184.50.92.209,56960
2535918789,2019-9-9 9:49,192.168.21.129,52.44.239.77,52880
2535918794,2019-9-9 9:49,192.168.7.2,184.50.92.209,53320
2535919066,2019-9-9 9:49,192.168.23.158,184.50.92.209,59292
2535919100,2019-9-9 9:49,192.168.28.6,104.93.0.175,58767
2535919107,2019-9-9 9:49,192.168.28.91,184.50.92.209,58438
2535919109,2019-9-9 9:49,192.168.2.97,184.50.92.209,50615
2535918224,2019-9-9 9:49,192.168.2.41,184.50.92.209,62206
2535918225,2019-9-9 9:49,192.168.22.224,104.93.0.175,50662
2535918229,2019-9-9 9:49,192.168.21.154,3.216.87.183,55888
2535918269,2019-9-9 9:49,192.168.5.165,184.50.92.209,54694
2535917712,2019-9-9 9:49,192.168.3.100,184.50.92.209,49245
2535918032,2019-9-9 9:49,192.168.21.154,3.216.87.183,55885
2535917447,2019-9-9 9:49,192.168.29.28,23.45.157.13,3816
2535917607,2019-9-9 9:49,192.168.28.6,104.93.0.175,58767
2535917620,2019-9-9 9:49,192.168.2.97,184.50.92.209,50615
2535916585,2019-9-9 9:49,192.168.2.41,184.50.92.209,62206
2535916592,2019-9-9 9:49,192.168.21.154,3.216.87.183,55888
2535916593,2019-9-9 9:49,192.168.4.37,184.50.92.209,56960
2535916603,2019-9-9 9:49,192.168.2.122,184.50.92.209,50905
2535916893,2019-9-9 9:49,192.168.28.91,184.50.92.209,58438
2535916032,2019-9-9 9:49,192.168.21.154,52.44.239.77,55883
2535916210,2019-9-9 9:49,192.168.35.28,23.59.4.100,50518
2535916212,2019-9-9 9:49,192.168.2.44,184.50.92.209,54889
2535916282,2019-9-9 9:49,192.168.28.150,27.102.107.137,59470
2535916451,2019-9-9 9:49,192.168.2.136,184.50.92.209,58049
2535915628,2019-9-9 9:49,192.168.4.37,184.50.92.209,56960
2535915680,2019-9-9 9:49,192.168.7.2,184.50.92.209,53320
2535915745,2019-9-9 9:49,192.168.29.28,23.45.157.13,3816
2535915900,2019-9-9 9:49,192.168.23.158,184.50.92.209,59292
2535915952,2019-9-9 9:49,192.168.28.91,184.50.92.209,58438
2535915149,2019-9-9 9:49,192.168.4.37,184.50.92.209,56960
2535915154,2019-9-9 9:49,192.168.22.224,104.93.0.175,50662
2535915452,2019-9-9 9:49,192.168.28.155,192.147.130.243,50598
2535915487,2019-9-9 9:49,192.168.28.91,184.50.92.209,58438
2535914420,2019-9-9 9:49,192.168.4.37,184.50.92.209,56955
2535914486,2019-9-9 9:49,192.168.5.165,184.50.92.209,54686
2535914707,2019-9-9 9:49,192.168.3.100,184.50.92.209,49242
2535914749,2019-9-9 9:49,192.168.28.150,27.102.107.137,59470
2535914902,2019-9-9 9:49,192.168.21.154,3.216.87.183,55885
2535914105,2019-9-9 9:49,192.168.7.2,184.50.92.209,53320
2535914116,2019-9-9 9:49,192.168.21.129,52.44.239.77,52812
2535914293,2019-9-9 9:49,192.168.23.158,184.50.92.209,59292
2535914319,2019-9-9 9:49,192.168.21.129,3.216.87.183,52751
2535913392,2019-9-9 9:49,192.168.21.154,3.216.87.183,55881
2535913474,2019-9-9 9:49,192.168.22.224,104.93.0.175,50662
2535913489,2019-9-9 9:49,192.168.2.122,184.50.92.209,50905
2535913767,2019-9-9 9:49,192.168.20.218,52.44.239.77,62885
2535913821,2019-9-9 9:49,192.168.2.97,184.50.92.209,50612
2535913826,2019-9-9 9:49,192.168.28.6,104.93.0.175,58763
2535913855,2019-9-9 9:49,192.168.20.218,52.44.239.77,62886
2535912752,2019-9-9 9:49,192.168.21.154,52.44.239.77,55883
2535912774,2019-9-9 9:49,192.168.4.31,184.50.92.209,51246
2535912793,2019-9-9 9:49,192.168.2.41,184.50.92.209,62203
2535913097,2019-9-9 9:49,192.168.35.28,23.59.4.100,50518
2535913098,2019-9-9 9:49,192.168.21.129,52.44.239.77,52825
2535913099,2019-9-9 9:49,192.168.2.44,184.50.92.209,54889
2535913291,2019-9-9 9:49,192.168.4.31,184.50.92.209,51247
2535913292,2019-9-9 9:49,192.168.21.154,3.216.87.183,55885
2535913364,2019-9-9 9:49,192.168.2.136,184.50.92.209,58049
2535911459,2019-9-9 9:49,192.168.2.122,184.50.92.209,50905
2535911947,2019-9-9 9:49,192.168.28.155,192.147.130.243,50598
2535911955,2019-9-9 9:49,192.168.28.91,184.50.92.209,58436
2535910749,2019-9-9 9:49,192.168.21.154,52.44.239.77,55883
2535911125,2019-9-9 9:49,192.168.5.165,184.50.92.209,54686
2535911183,2019-9-9 9:49,192.168.35.28,23.59.4.100,50518
2535911187,2019-9-9 9:49,192.168.2.44,184.50.92.209,54889
2535911252,2019-9-9 9:49,192.168.3.100,184.50.92.209,49242
2535911352,2019-9-9 9:49,192.168.2.136,184.50.92.209,58049
2535910471,2019-9-9 9:49,192.168.21.154,52.44.239.77,55879
2535909671,2019-9-9 9:49,192.168.21.154,3.216.87.183,55881
2535909721,2019-9-9 9:49,192.168.4.55,27.102.102.242,59918
2535909731,2019-9-9 9:49,192.168.4.37,184.50.92.209,56955
2535909757,2019-9-9 9:49,192.168.21.154,3.83.70.214,55878
2535909795,2019-9-9 9:49,192.168.7.2,184.50.92.209,53316
2535909957,2019-9-9 9:49,192.168.20.218,52.44.239.77,62885
2535909978,2019-9-9 9:49,192.168.28.155,192.147.130.243,50598
2535909980,2019-9-9 9:49,192.168.23.158,184.50.92.209,59289
2535910013,2019-9-9 9:49,192.168.2.97,184.50.92.209,50612
2535910016,2019-9-9 9:49,192.168.28.6,104.93.0.175,58763
2535910048,2019-9-9 9:49,192.168.20.218,52.44.239.77,62886
2535909154,2019-9-9 9:49,192.168.4.31,184.50.92.209,51246
2535909196,2019-9-9 9:49,192.168.2.41,184.50.92.209,62203
2535909198,2019-9-9 9:49,192.168.22.224,104.93.0.175,50659
2535909280,2019-9-9 9:49,192.168.5.165,184.50.92.209,54686
2535909455,2019-9-9 9:49,192.168.3.100,184.50.92.209,49242
2535909513,2019-9-9 9:49,192.168.4.31,184.50.92.209,51247
2535907853,2019-9-9 9:49,192.168.21.154,3.216.87.183,55881
2535908314,2019-9-9 9:49,192.168.20.218,52.44.239.77,62885
2535908357,2019-9-9 9:49,192.168.2.97,184.50.92.209,50612
2535908359,2019-9-9 9:49,192.168.28.6,104.93.0.175,58763
2535908380,2019-9-9 9:49,192.168.20.218,52.44.239.77,62886
2535907418,2019-9-9 9:49,192.168.4.31,184.50.92.209,51246
2535907429,2019-9-9 9:49,192.168.4.37,184.50.92.209,56955
2535907432,2019-9-9 9:49,192.168.2.41,184.50.92.209,62203
2535907449,2019-9-9 9:49,192.168.2.122,184.50.92.209,50899
